,SMILES,MolObject,MutationList,HeavyAtoms,ID,Charge,MolMass,Predecessor,Score,Density100C,DViscosity40C,DViscosity100C,KViscosity40C,KViscosity100C,KVI,DVI,ThermalConductivity,PourPoint,DiffusionCoefficient,Density40C
266,CCCCCC(CCC)OCCC(CC)CCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8a50>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",29,Generation_8_Molecule_266,-0.00000,404.679,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7a50>,,,,,,,,,,,,
267,CCCCOC(CC)CCCCCCCC(CO)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e096168040>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",29,Generation_8_Molecule_267,-0.00000,404.679,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd350>,,,,,,,,,,,,
268,CCCCCC(CC)CCCCCCCC(C)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8ba0>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",28,Generation_8_Molecule_268,-0.00000,386.70799999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddcf0>,,,,,,,,,,,,
269,CCCCC(CCC)CCCC(C=CCCCc1ccccc1CCO)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8d60>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",28,Generation_8_Molecule_269,-0.00000,386.664,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4c80>,,,,,,,,,,,,
270,CCCCCCCCCC=CC(O)CCc1ccccc1CC(CC)COC,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8dd0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",28,Generation_8_Molecule_270,-0.00000,388.636,<rdkit.Chem.rdchem.Mol object at 0x14e0961cdeb0>,,,,,,,,,,,,
271,C=CC(CCC)Cc1ccccc1CCC(O)C=CCCCCc1ccccc1CCCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961682e0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",34,Generation_8_Molecule_271,-0.00000,460.74600000000004,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddb30>,,,,,,,,,,,,
272,CCCC(CCC)CCCC(CC)CCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961685f0>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",26,Generation_8_Molecule_272,-0.00000,360.626,<rdkit.Chem.rdchem.Mol object at 0x14e096168430>,,,,,,,,,,,,
273,CCCCCCCOCCCCCCCCCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961686d0>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",26,Generation_8_Molecule_273,-0.00000,360.626,<rdkit.Chem.rdchem.Mol object at 0x14e096168510>,,,,,,,,,,,,
274,CCCCC(C=O)CCCC(CC)CCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e096168120>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",27,Generation_8_Molecule_274,-0.00000,374.609,<rdkit.Chem.rdchem.Mol object at 0x14e0961dda50>,,,,,,,,,,,,
275,C=C(C)Cc1cccc(CCC(CC)Cc2ccccc2CCCCCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8f90>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",28,Generation_8_Molecule_275,0.00000,376.628,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd5f0>,,,,,,,,,,,,
276,CCCCC(=O)CCCc1ccccc1C(CC)Cc1ccccc1CO,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8f20>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",27,Generation_8_Molecule_276,-0.00000,366.54499999999996,<rdkit.Chem.rdchem.Mol object at 0x14e0961d69e0>,,,,,,,,,,,,
277,CCCCCCCOC(CC)CCCCCC(CC)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14e096168190>,"['AddAtom', 'InsertAromatic', 'InsertAromatic']",25,Generation_8_Molecule_277,-0.00000,346.59900000000005,<rdkit.Chem.rdchem.Mol object at 0x14e0961d64a0>,,,,,,,,,,,,
278,CCC(O)CCCCCc1ccccc1CCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x14e0961684a0>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",23,Generation_8_Molecule_278,-0.00000,320.517,<rdkit.Chem.rdchem.Mol object at 0x14e096168740>,,,,,,,,,,,,
279,CCCCCC=CCC(CC)CC=CCC(CC)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14e096168200>,"['AddAtom', 'InsertAromatic', 'InsertAromatic']",24,Generation_8_Molecule_279,-0.00000,326.568,<rdkit.Chem.rdchem.Mol object at 0x14e0961ddd60>,,,,,,,,,,,,
280,C=C(CCCCCCCC(CC)CCC)CCCCCCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x14e096168900>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",24,Generation_8_Molecule_280,-0.00000,338.62,<rdkit.Chem.rdchem.Mol object at 0x14e0961dde40>,,,,,,,,,,,,
281,CC=C(CCC)CCCC=CC(C)CCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x14e096168b30>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_8_Molecule_281,-0.00000,306.578,<rdkit.Chem.rdchem.Mol object at 0x14e096168970>,,,,,,,,,,,,
282,CCC(O)CCCCCOCCc1cccc(CCCOC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e096168c80>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",23,Generation_8_Molecule_282,0.00000,322.489,<rdkit.Chem.rdchem.Mol object at 0x14e0961dd9e0>,,,,,,,,,,,,
283,CCOCCCCCCCc1ccc(CC(=O)CC)cc1O,<rdkit.Chem.rdchem.Mol object at 0x14e096168ba0>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",22,Generation_8_Molecule_283,0.00000,306.44599999999997,<rdkit.Chem.rdchem.Mol object at 0x14e096168ac0>,,,,,,,,,,,,
284,C=C(CCCC(C)=C(C)Cc1ccccc1C)C(CCC)Cc1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8cf0>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",29,Generation_8_Molecule_284,-0.00000,388.63899999999995,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4f90>,,,,,,,,,,,,
285,CCCCCCCCCCCCCCOCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961689e0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_8_Molecule_285,-0.00000,312.582,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8f90>,,,,,,,,,,,,
286,CC=CC(CCCCCCCCCCCC(=O)CCCC)OC,<rdkit.Chem.rdchem.Mol object at 0x14e096168580>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",23,Generation_8_Molecule_286,-0.00000,324.549,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4d60>,,,,,,,,,,,,
287,CCCCCCCCCCCC(O)CCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e096168890>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_8_Molecule_287,-0.00000,312.582,<rdkit.Chem.rdchem.Mol object at 0x14e0961cd040>,,,,,,,,,,,,
288,CCCCCCCOCC=CCCOCC(CC)C(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x14e096168cf0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_8_Molecule_288,-0.00000,312.49399999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961d8580>,,,,,,,,,,,,
289,CCCCCCOCCCC=CCCCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e096168c10>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_8_Molecule_289,-0.00000,310.56600000000003,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7510>,,,,,,,,,,,,
290,CC=CC(CC)CCCCCCCCCCCCC(=O)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e096168f90>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",23,Generation_8_Molecule_290,-0.00000,322.577,<rdkit.Chem.rdchem.Mol object at 0x14e0961c72e0>,,,,,,,,,,,,
291,CCC=CCCCCCCCCOCCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e096168350>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_8_Molecule_291,-0.00000,310.56600000000003,<rdkit.Chem.rdchem.Mol object at 0x14e0961c44a0>,,,,,,,,,,,,
